model,alpha (BM25),beta (TF-IDF),gamma (Transformer),recall@5
ru_modern_bert_base,0.42,0.22,0.3600000000000001,0.7005000000000001
ru_modern_bert_base,0.42,0.24,0.3400000000000001,0.7001000000000001
ru_modern_bert_base,0.42,0.26,0.32000000000000006,0.6992
ru_modern_bert_base,0.42,0.28,0.30000000000000004,0.6986
ru_modern_bert_base,0.42,0.3,0.2800000000000001,0.6981000000000002
ru_modern_bert_base,0.42,0.32,0.26000000000000006,0.6977000000000001
ru_modern_bert_base,0.42,0.34,0.24000000000000005,0.6970999999999999
ru_modern_bert_base,0.42,0.36,0.22000000000000008,0.6965999999999999
ru_modern_bert_base,0.42,0.38,0.20000000000000007,0.6958
ru_modern_bert_base,0.42,0.4,0.18000000000000005,0.6958
ru_modern_bert_base,0.42,0.42,0.1600000000000001,0.6952
ru_modern_bert_base,0.42,0.44,0.14000000000000007,0.6949
ru_modern_bert_base,0.42,0.46,0.12000000000000005,0.6942999999999999
ru_modern_bert_base,0.42,0.48,0.10000000000000009,0.6935
ru_modern_bert_base,0.42,0.5,0.08000000000000007,0.6926000000000001
ru_modern_bert_base,0.42,0.52,0.06000000000000005,0.692
ru_modern_bert_base,0.42,0.54,0.040000000000000036,0.6911000000000002
ru_modern_bert_base,0.42,0.56,0.020000000000000018,0.6911
ru_modern_bert_base,0.42,0.58,1.1102230246251565e-16,0.6874
ru_modern_bert_base,0.44,0.0,0.56,0.7095
ru_modern_bert_base,0.44,0.02,0.54,0.7081000000000002
ru_modern_bert_base,0.44,0.04,0.52,0.7061000000000001
ru_modern_bert_base,0.44,0.06,0.5,0.7058
ru_modern_bert_base,0.44,0.08,0.48000000000000004,0.7048
ru_modern_bert_base,0.44,0.1,0.4600000000000001,0.7035999999999999
ru_modern_bert_base,0.44,0.12,0.44000000000000006,0.7027
ru_modern_bert_base,0.44,0.14,0.42000000000000004,0.7026999999999999
ru_modern_bert_base,0.44,0.16,0.4,0.702
ru_modern_bert_base,0.44,0.18,0.38000000000000006,0.7015
ru_modern_bert_base,0.44,0.2,0.36000000000000004,0.7009
ru_modern_bert_base,0.44,0.22,0.3400000000000001,0.7005
ru_modern_bert_base,0.44,0.24,0.32000000000000006,0.6992999999999999
ru_modern_bert_base,0.44,0.26,0.30000000000000004,0.6985
ru_modern_bert_base,0.44,0.28,0.28,0.6981
ru_modern_bert_base,0.44,0.3,0.26000000000000006,0.6981
ru_modern_bert_base,0.44,0.32,0.24000000000000005,0.6974000000000001
ru_modern_bert_base,0.44,0.34,0.22000000000000003,0.6969
ru_modern_bert_base,0.44,0.36,0.20000000000000007,0.6959000000000001
ru_modern_bert_base,0.44,0.38,0.18000000000000005,0.6958
ru_modern_bert_base,0.44,0.4,0.16000000000000003,0.6952
ru_modern_bert_base,0.44,0.42,0.14000000000000007,0.695
ru_modern_bert_base,0.44,0.44,0.12000000000000005,0.6940999999999999
ru_modern_bert_base,0.44,0.46,0.10000000000000003,0.6935
ru_modern_bert_base,0.44,0.48,0.08000000000000007,0.693
ru_modern_bert_base,0.44,0.5,0.06000000000000005,0.6920999999999999
ru_modern_bert_base,0.44,0.52,0.040000000000000036,0.6912
ru_modern_bert_base,0.44,0.54,0.020000000000000018,0.6912
ru_modern_bert_base,0.44,0.56,0.0,0.6881
ru_modern_bert_base,0.46,0.0,0.54,0.7084000000000001
ru_modern_bert_base,0.46,0.02,0.52,0.7067
ru_modern_bert_base,0.46,0.04,0.5,0.7054
ru_modern_bert_base,0.46,0.06,0.48000000000000004,0.7055
ru_modern_bert_base,0.46,0.08,0.46,0.7042999999999999
ru_modern_bert_base,0.46,0.1,0.44000000000000006,0.703
ru_modern_bert_base,0.46,0.12,0.42000000000000004,0.7024
ru_modern_bert_base,0.46,0.14,0.4,0.7024000000000001
ru_modern_bert_base,0.46,0.16,0.38,0.702
ru_modern_bert_base,0.46,0.18,0.36000000000000004,0.7008
ru_modern_bert_base,0.46,0.2,0.34,0.7007000000000001
ru_modern_bert_base,0.46,0.22,0.32000000000000006,0.6998
ru_modern_bert_base,0.46,0.24,0.30000000000000004,0.6991
ru_modern_bert_base,0.46,0.26,0.28,0.6981
ru_modern_bert_base,0.46,0.28,0.26,0.6979000000000001
ru_modern_bert_base,0.46,0.3,0.24000000000000005,0.6978
ru_modern_bert_base,0.46,0.32,0.22000000000000003,0.6968000000000001
ru_modern_bert_base,0.46,0.34,0.2,0.6962
ru_modern_bert_base,0.46,0.36,0.18000000000000005,0.6958
ru_modern_bert_base,0.46,0.38,0.16000000000000003,0.6954
ru_modern_bert_base,0.46,0.4,0.14,0.6950999999999999
ru_modern_bert_base,0.46,0.42,0.12000000000000005,0.6942
ru_modern_bert_base,0.46,0.44,0.10000000000000003,0.6936
ru_modern_bert_base,0.46,0.46,0.08000000000000002,0.6932999999999999
ru_modern_bert_base,0.46,0.48,0.06000000000000005,0.6925
ru_modern_bert_base,0.46,0.5,0.040000000000000036,0.692
ru_modern_bert_base,0.46,0.52,0.020000000000000018,0.6916
ru_modern_bert_base,0.46,0.54,0.0,0.6878
ru_modern_bert_base,0.48,0.0,0.52,0.707
ru_modern_bert_base,0.48,0.02,0.5,0.7057
ru_modern_bert_base,0.48,0.04,0.48000000000000004,0.7054000000000001
ru_modern_bert_base,0.48,0.06,0.46,0.7048
ru_modern_bert_base,0.48,0.08,0.44,0.7034
ru_modern_bert_base,0.48,0.1,0.42000000000000004,0.7025
ru_modern_bert_base,0.48,0.12,0.4,0.7024000000000001
ru_modern_bert_base,0.48,0.14,0.38,0.7024000000000001
ru_modern_bert_base,0.48,0.16,0.36,0.7015
ru_modern_bert_base,0.48,0.18,0.34,0.7005999999999999
ru_modern_bert_base,0.48,0.2,0.32,0.6999
ru_modern_bert_base,0.48,0.22,0.30000000000000004,0.6989
ru_modern_bert_base,0.48,0.24,0.28,0.6986
ru_modern_bert_base,0.48,0.26,0.26,0.6979
ru_modern_bert_base,0.48,0.28,0.24,0.6979
ru_modern_bert_base,0.48,0.3,0.22000000000000003,0.697
ru_modern_bert_base,0.48,0.32,0.2,0.6960999999999999
ru_modern_bert_base,0.48,0.34,0.18,0.6956
ru_modern_bert_base,0.48,0.36,0.16000000000000003,0.6954
ru_modern_bert_base,0.48,0.38,0.14,0.6952999999999999
ru_modern_bert_base,0.48,0.4,0.12,0.6945
ru_modern_bert_base,0.48,0.42,0.10000000000000003,0.6938000000000001
ru_modern_bert_base,0.48,0.44,0.08000000000000002,0.6931999999999999
ru_modern_bert_base,0.48,0.46,0.06,0.6929000000000001
ru_modern_bert_base,0.48,0.48,0.040000000000000036,0.6922999999999999
ru_modern_bert_base,0.48,0.5,0.020000000000000018,0.692
ru_modern_bert_base,0.48,0.52,0.0,0.6871
ru_modern_bert_base,0.5,0.0,0.5,0.7055
ru_modern_bert_base,0.5,0.02,0.48,0.7057
ru_modern_bert_base,0.5,0.04,0.46,0.7045
ru_modern_bert_base,0.5,0.06,0.44,0.704
ru_modern_bert_base,0.5,0.08,0.42,0.7026
ru_modern_bert_base,0.5,0.1,0.4,0.7023
ru_modern_bert_base,0.5,0.12,0.38,0.7028
ru_modern_bert_base,0.5,0.14,0.36,0.7018
ru_modern_bert_base,0.5,0.16,0.33999999999999997,0.7009000000000001
ru_modern_bert_base,0.5,0.18,0.32,0.7002999999999999
ru_modern_bert_base,0.5,0.2,0.3,0.6991
ru_modern_bert_base,0.5,0.22,0.28,0.6988
ru_modern_bert_base,0.5,0.24,0.26,0.6985
ru_modern_bert_base,0.5,0.26,0.24,0.6979
ru_modern_bert_base,0.5,0.28,0.21999999999999997,0.6969
ru_modern_bert_base,0.5,0.3,0.2,0.6961
ru_modern_bert_base,0.5,0.32,0.18,0.6955999999999999
ru_modern_bert_base,0.5,0.34,0.15999999999999998,0.6954
ru_modern_bert_base,0.5,0.36,0.14,0.6955
ru_modern_bert_base,0.5,0.38,0.12,0.695
ru_modern_bert_base,0.5,0.4,0.09999999999999998,0.694
ru_modern_bert_base,0.5,0.42,0.08000000000000002,0.6935
ru_modern_bert_base,0.5,0.44,0.06,0.6932
ru_modern_bert_base,0.5,0.46,0.03999999999999998,0.6926000000000001
ru_modern_bert_base,0.5,0.48,0.020000000000000018,0.6922
ru_modern_bert_base,0.5,0.5,0.0,0.6884
ru_modern_bert_base,0.52,0.0,0.48,0.7051
ru_modern_bert_base,0.52,0.02,0.45999999999999996,0.7046
ru_modern_bert_base,0.52,0.04,0.44,0.7042
ru_modern_bert_base,0.52,0.06,0.42,0.7038
ru_modern_bert_base,0.52,0.08,0.39999999999999997,0.7027
ru_modern_bert_base,0.52,0.1,0.38,0.7024
ru_modern_bert_base,0.52,0.12,0.36,0.7023
ru_modern_bert_base,0.52,0.14,0.33999999999999997,0.7012999999999999
ru_modern_bert_base,0.52,0.16,0.31999999999999995,0.7007000000000001
ru_modern_bert_base,0.52,0.18,0.3,0.6994
ru_modern_bert_base,0.52,0.2,0.27999999999999997,0.6991
ru_modern_bert_base,0.52,0.22,0.26,0.6985
ru_modern_bert_base,0.52,0.24,0.24,0.6977000000000001
ru_modern_bert_base,0.52,0.26,0.21999999999999997,0.697
ru_modern_bert_base,0.52,0.28,0.19999999999999996,0.6964
ru_modern_bert_base,0.52,0.3,0.18,0.6955
ru_modern_bert_base,0.52,0.32,0.15999999999999998,0.6954000000000001
ru_modern_bert_base,0.52,0.34,0.13999999999999996,0.695
ru_modern_bert_base,0.52,0.36,0.12,0.6950999999999999
ru_modern_bert_base,0.52,0.38,0.09999999999999998,0.6945999999999999
ru_modern_bert_base,0.52,0.4,0.07999999999999996,0.6937000000000001
ru_modern_bert_base,0.52,0.42,0.06,0.6934000000000001
ru_modern_bert_base,0.52,0.44,0.03999999999999998,0.693
ru_modern_bert_base,0.52,0.46,0.019999999999999962,0.6925
ru_modern_bert_base,0.52,0.48,0.0,0.6896
ru_modern_bert_base,0.54,0.0,0.45999999999999996,0.7047
ru_modern_bert_base,0.54,0.02,0.43999999999999995,0.7041000000000001
ru_modern_bert_base,0.54,0.04,0.42,0.7035999999999999
ru_modern_bert_base,0.54,0.06,0.39999999999999997,0.7032999999999999
ru_modern_bert_base,0.54,0.08,0.37999999999999995,0.7022999999999999
ru_modern_bert_base,0.54,0.1,0.36,0.702
ru_modern_bert_base,0.54,0.12,0.33999999999999997,0.7021000000000001
ru_modern_bert_base,0.54,0.14,0.31999999999999995,0.7004
ru_modern_bert_base,0.54,0.16,0.29999999999999993,0.6994
ru_modern_bert_base,0.54,0.18,0.27999999999999997,0.6986
ru_modern_bert_base,0.54,0.2,0.25999999999999995,0.6984
ru_modern_bert_base,0.54,0.22,0.23999999999999996,0.6978000000000001
ru_modern_bert_base,0.54,0.24,0.21999999999999997,0.6972
ru_modern_bert_base,0.54,0.26,0.19999999999999996,0.6967000000000001
ru_modern_bert_base,0.54,0.28,0.17999999999999994,0.696
ru_modern_bert_base,0.54,0.3,0.15999999999999998,0.6954000000000001
ru_modern_bert_base,0.54,0.32,0.13999999999999996,0.6950999999999999
ru_modern_bert_base,0.54,0.34,0.11999999999999994,0.6948
ru_modern_bert_base,0.54,0.36,0.09999999999999998,0.6940999999999999
ru_modern_bert_base,0.54,0.38,0.07999999999999996,0.6937000000000001
ru_modern_bert_base,0.54,0.4,0.05999999999999994,0.6934000000000001
ru_modern_bert_base,0.54,0.42,0.03999999999999998,0.6926
ru_modern_bert_base,0.54,0.44,0.019999999999999962,0.692
ru_modern_bert_base,0.56,0.0,0.43999999999999995,0.7042999999999999
ru_modern_bert_base,0.56,0.02,0.41999999999999993,0.7032
ru_modern_bert_base,0.56,0.04,0.39999999999999997,0.7032
ru_modern_bert_base,0.56,0.06,0.37999999999999995,0.7029000000000001
ru_modern_bert_base,0.56,0.08,0.35999999999999993,0.7023
ru_modern_bert_base,0.56,0.1,0.33999999999999997,0.7019000000000001
ru_modern_bert_base,0.56,0.12,0.31999999999999995,0.7007000000000001
ru_modern_bert_base,0.56,0.14,0.29999999999999993,0.6997000000000001
ru_modern_bert_base,0.56,0.16,0.2799999999999999,0.6992999999999999
ru_modern_bert_base,0.56,0.18,0.25999999999999995,0.6984
ru_modern_bert_base,0.56,0.2,0.23999999999999994,0.6979000000000001
ru_modern_bert_base,0.56,0.22,0.21999999999999995,0.697
ru_modern_bert_base,0.56,0.24,0.19999999999999996,0.697
ru_modern_bert_base,0.56,0.26,0.17999999999999994,0.6965
ru_modern_bert_base,0.56,0.28,0.15999999999999992,0.6959
ru_modern_bert_base,0.56,0.3,0.13999999999999996,0.6952999999999999
ru_modern_bert_base,0.56,0.32,0.11999999999999994,0.695
ru_modern_bert_base,0.56,0.34,0.09999999999999992,0.6942999999999999
ru_modern_bert_base,0.56,0.36,0.07999999999999996,0.6937000000000001
ru_modern_bert_base,0.56,0.38,0.05999999999999994,0.6932999999999999
ru_modern_bert_base,0.56,0.4,0.039999999999999925,0.6925999999999999
ru_modern_bert_base,0.56,0.42,0.019999999999999962,0.6921
ru_modern_bert_base,0.58,0.0,0.42000000000000004,0.7037
ru_modern_bert_base,0.58,0.02,0.4,0.7029
ru_modern_bert_base,0.58,0.04,0.38000000000000006,0.7026000000000001
ru_modern_bert_base,0.58,0.06,0.36000000000000004,0.7029000000000001
ru_modern_bert_base,0.58,0.08,0.34,0.7019
ru_modern_bert_base,0.58,0.1,0.32000000000000006,0.7008000000000001
ru_modern_bert_base,0.58,0.12,0.30000000000000004,0.6995
ru_modern_bert_base,0.58,0.14,0.28,0.6990999999999999
ru_modern_bert_base,0.58,0.16,0.26,0.6988000000000001
ru_modern_bert_base,0.58,0.18,0.24000000000000005,0.6978
ru_modern_bert_base,0.58,0.2,0.22000000000000003,0.6975
ru_modern_bert_base,0.58,0.22,0.20000000000000004,0.6971
ru_modern_bert_base,0.58,0.24,0.18000000000000005,0.6965999999999999
ru_modern_bert_base,0.58,0.26,0.16000000000000003,0.696
ru_modern_bert_base,0.58,0.28,0.14,0.6956
ru_modern_bert_base,0.58,0.3,0.12000000000000005,0.6951999999999999
ru_modern_bert_base,0.58,0.32,0.10000000000000003,0.6947000000000001
ru_modern_bert_base,0.58,0.34,0.08000000000000002,0.694
ru_modern_bert_base,0.58,0.36,0.06000000000000005,0.6934000000000001
ru_modern_bert_base,0.58,0.38,0.040000000000000036,0.6925
ru_modern_bert_base,0.58,0.4,0.020000000000000018,0.6922
ru_modern_bert_base,0.58,0.42,5.551115123125783e-17,0.6885
ru_modern_bert_base,0.6,0.0,0.4,0.703
ru_modern_bert_base,0.6,0.02,0.38,0.7022
ru_modern_bert_base,0.6,0.04,0.36000000000000004,0.7024000000000001
ru_modern_bert_base,0.6,0.06,0.34,0.7022
ru_modern_bert_base,0.6,0.08,0.32,0.701
ru_modern_bert_base,0.6,0.1,0.30000000000000004,0.7005
ru_modern_bert_base,0.6,0.12,0.28,0.6995
ru_modern_bert_base,0.6,0.14,0.26,0.6988000000000001
ru_modern_bert_base,0.6,0.16,0.24000000000000002,0.698
ru_modern_bert_base,0.6,0.18,0.22000000000000003,0.698
ru_modern_bert_base,0.6,0.2,0.2,0.6971
ru_modern_bert_base,0.6,0.22,0.18000000000000002,0.697
ru_modern_bert_base,0.6,0.24,0.16000000000000003,0.6961999999999999
ru_modern_bert_base,0.6,0.26,0.14,0.6955
ru_modern_bert_base,0.6,0.28,0.12,0.6952999999999999
ru_modern_bert_base,0.6,0.3,0.10000000000000003,0.6949
ru_modern_bert_base,0.6,0.32,0.08000000000000002,0.6941
ru_modern_bert_base,0.6,0.34,0.06,0.6934
ru_modern_bert_base,0.6,0.36,0.040000000000000036,0.6925
ru_modern_bert_base,0.6,0.38,0.020000000000000018,0.6924000000000001
ru_modern_bert_base,0.6,0.4,0.0,0.6885
ru_modern_bert_base,0.62,0.0,0.38,0.7018
ru_modern_bert_base,0.62,0.02,0.36,0.7019
ru_modern_bert_base,0.62,0.04,0.34,0.7018
ru_modern_bert_base,0.62,0.06,0.32,0.7011
ru_modern_bert_base,0.62,0.08,0.3,0.7001
ru_modern_bert_base,0.62,0.1,0.28,0.7001000000000001
ru_modern_bert_base,0.62,0.12,0.26,0.6988000000000001
ru_modern_bert_base,0.62,0.14,0.24,0.6986
ru_modern_bert_base,0.62,0.16,0.22,0.698
ru_modern_bert_base,0.62,0.18,0.2,0.6974000000000001
ru_modern_bert_base,0.62,0.2,0.18,0.6971000000000002
ru_modern_bert_base,0.62,0.22,0.16,0.6962
ru_modern_bert_base,0.62,0.24,0.14,0.6959
ru_modern_bert_base,0.62,0.26,0.12,0.6954
ru_modern_bert_base,0.62,0.28,0.09999999999999998,0.6948
ru_modern_bert_base,0.62,0.3,0.08000000000000002,0.6941
ru_modern_bert_base,0.62,0.32,0.06,0.6935
ru_modern_bert_base,0.62,0.34,0.03999999999999998,0.6927000000000001
ru_modern_bert_base,0.62,0.36,0.020000000000000018,0.6919
ru_modern_bert_base,0.62,0.38,0.0,0.6888
ru_modern_bert_base,0.64,0.0,0.36,0.7014
ru_modern_bert_base,0.64,0.02,0.33999999999999997,0.7009
ru_modern_bert_base,0.64,0.04,0.32,0.7011
ru_modern_bert_base,0.64,0.06,0.3,0.7
ru_modern_bert_base,0.64,0.08,0.27999999999999997,0.6999
ru_modern_bert_base,0.64,0.1,0.26,0.6995999999999999
ru_modern_bert_base,0.64,0.12,0.24,0.699
ru_modern_bert_base,0.64,0.14,0.21999999999999997,0.6984000000000001
ru_modern_bert_base,0.64,0.16,0.19999999999999998,0.6972999999999999
ru_modern_bert_base,0.64,0.18,0.18,0.6967000000000001
ru_modern_bert_base,0.64,0.2,0.15999999999999998,0.6964000000000001
ru_modern_bert_base,0.64,0.22,0.13999999999999999,0.6959
ru_modern_bert_base,0.64,0.24,0.12,0.6955
ru_modern_bert_base,0.64,0.26,0.09999999999999998,0.6949
ru_modern_bert_base,0.64,0.28,0.07999999999999996,0.6942999999999999
ru_modern_bert_base,0.64,0.3,0.06,0.6932
ru_modern_bert_base,0.64,0.32,0.03999999999999998,0.693
ru_modern_bert_base,0.64,0.34,0.019999999999999962,0.6922
ru_modern_bert_base,0.64,0.36,0.0,0.6887000000000001
ru_modern_bert_base,0.66,0.0,0.33999999999999997,0.7008
ru_modern_bert_base,0.66,0.02,0.31999999999999995,0.7
ru_modern_bert_base,0.66,0.04,0.3,0.6998
ru_modern_bert_base,0.66,0.06,0.27999999999999997,0.6994000000000001
ru_modern_bert_base,0.66,0.08,0.25999999999999995,0.6995
ru_modern_bert_base,0.66,0.1,0.23999999999999996,0.6990999999999999
ru_modern_bert_base,0.66,0.12,0.21999999999999997,0.6984000000000001
ru_modern_bert_base,0.66,0.14,0.19999999999999996,0.6975
ru_modern_bert_base,0.66,0.16,0.17999999999999997,0.6972
ru_modern_bert_base,0.66,0.18,0.15999999999999998,0.6969000000000001
ru_modern_bert_base,0.66,0.2,0.13999999999999996,0.6960999999999999
ru_modern_bert_base,0.66,0.22,0.11999999999999997,0.6955
ru_modern_bert_base,0.66,0.24,0.09999999999999998,0.6952999999999999
ru_modern_bert_base,0.66,0.26,0.07999999999999996,0.6947000000000001
ru_modern_bert_base,0.66,0.28,0.05999999999999994,0.6937
ru_modern_bert_base,0.66,0.3,0.03999999999999998,0.6928
ru_modern_bert_base,0.66,0.32,0.019999999999999962,0.6922
ru_modern_bert_base,0.68,0.0,0.31999999999999995,0.7004
ru_modern_bert_base,0.68,0.02,0.29999999999999993,0.6995
ru_modern_bert_base,0.68,0.04,0.27999999999999997,0.6995
ru_modern_bert_base,0.68,0.06,0.25999999999999995,0.6989000000000001
ru_modern_bert_base,0.68,0.08,0.23999999999999994,0.699
ru_modern_bert_base,0.68,0.1,0.21999999999999995,0.6986
ru_modern_bert_base,0.68,0.12,0.19999999999999996,0.6979000000000001
ru_modern_bert_base,0.68,0.14,0.17999999999999994,0.6972999999999999
ru_modern_bert_base,0.68,0.16,0.15999999999999995,0.6967000000000001
ru_modern_bert_base,0.68,0.18,0.13999999999999996,0.6963
ru_modern_bert_base,0.68,0.2,0.11999999999999994,0.6957000000000001
ru_modern_bert_base,0.68,0.22,0.09999999999999995,0.6955
ru_modern_bert_base,0.68,0.24,0.07999999999999996,0.695
ru_modern_bert_base,0.68,0.26,0.05999999999999994,0.694
ru_modern_bert_base,0.68,0.28,0.039999999999999925,0.6931999999999999
ru_modern_bert_base,0.68,0.3,0.019999999999999962,0.6922999999999999
ru_modern_bert_base,0.7000000000000001,0.0,0.29999999999999993,0.6995999999999999
ru_modern_bert_base,0.7000000000000001,0.02,0.2799999999999999,0.6992
ru_modern_bert_base,0.7000000000000001,0.04,0.25999999999999995,0.6992999999999999
ru_modern_bert_base,0.7000000000000001,0.06,0.23999999999999994,0.6984000000000001
ru_modern_bert_base,0.7000000000000001,0.08,0.21999999999999992,0.6982
ru_modern_bert_base,0.7000000000000001,0.1,0.19999999999999993,0.6975
ru_modern_bert_base,0.7000000000000001,0.12,0.17999999999999994,0.697
ru_modern_bert_base,0.7000000000000001,0.14,0.15999999999999992,0.6968000000000001
ru_modern_bert_base,0.7000000000000001,0.16,0.13999999999999993,0.6968
ru_modern_bert_base,0.7000000000000001,0.18,0.11999999999999994,0.6962999999999999
ru_modern_bert_base,0.7000000000000001,0.2,0.09999999999999992,0.6955
ru_modern_bert_base,0.7000000000000001,0.22,0.07999999999999993,0.6952
ru_modern_bert_base,0.7000000000000001,0.24,0.05999999999999994,0.6939000000000001
ru_modern_bert_base,0.7000000000000001,0.26,0.039999999999999925,0.6932999999999999
ru_modern_bert_base,0.7000000000000001,0.28,0.019999999999999907,0.6922
ru_modern_bert_base,0.72,0.0,0.28,0.6992
ru_modern_bert_base,0.72,0.02,0.26,0.6985999999999999
ru_modern_bert_base,0.72,0.04,0.24000000000000002,0.6984
ru_modern_bert_base,0.72,0.06,0.22000000000000003,0.698
ru_modern_bert_base,0.72,0.08,0.2,0.6973
ru_modern_bert_base,0.72,0.1,0.18000000000000002,0.6966
ru_modern_bert_base,0.72,0.12,0.16000000000000003,0.6967000000000001
ru_modern_bert_base,0.72,0.14,0.14,0.6966
ru_modern_bert_base,0.72,0.16,0.12000000000000002,0.6965
ru_modern_bert_base,0.72,0.18,0.10000000000000003,0.6957000000000001
ru_modern_bert_base,0.72,0.2,0.08000000000000002,0.6951
ru_modern_bert_base,0.72,0.22,0.060000000000000026,0.6939
ru_modern_bert_base,0.72,0.24,0.040000000000000036,0.6931
ru_modern_bert_base,0.72,0.26,0.020000000000000018,0.692
ru_modern_bert_base,0.72,0.28,0.0,0.6886
ru_modern_bert_base,0.74,0.0,0.26,0.6984
ru_modern_bert_base,0.74,0.02,0.24000000000000002,0.6984
ru_modern_bert_base,0.74,0.04,0.22,0.698
ru_modern_bert_base,0.74,0.06,0.2,0.6976
ru_modern_bert_base,0.74,0.08,0.18,0.6967000000000001
ru_modern_bert_base,0.74,0.1,0.16,0.6964
ru_modern_bert_base,0.74,0.12,0.14,0.6966
ru_modern_bert_base,0.74,0.14,0.12,0.6965
ru_modern_bert_base,0.74,0.16,0.1,0.6959000000000001
ru_modern_bert_base,0.74,0.18,0.08000000000000002,0.6952999999999999
ru_modern_bert_base,0.74,0.2,0.06,0.6945
ru_modern_bert_base,0.74,0.22,0.04000000000000001,0.6929000000000001
ru_modern_bert_base,0.74,0.24,0.020000000000000018,0.6921
ru_modern_bert_base,0.74,0.26,0.0,0.6885999999999999
ru_modern_bert_base,0.76,0.0,0.24,0.6984
ru_modern_bert_base,0.76,0.02,0.22,0.6980999999999999
ru_modern_bert_base,0.76,0.04,0.19999999999999998,0.6978000000000001
ru_modern_bert_base,0.76,0.06,0.18,0.6972
ru_modern_bert_base,0.76,0.08,0.15999999999999998,0.6965
ru_modern_bert_base,0.76,0.1,0.13999999999999999,0.6962
ru_modern_bert_base,0.76,0.12,0.12,0.696
ru_modern_bert_base,0.76,0.14,0.09999999999999998,0.696
ru_modern_bert_base,0.76,0.16,0.07999999999999999,0.6955
ru_modern_bert_base,0.76,0.18,0.06,0.6949000000000001
ru_modern_bert_base,0.76,0.2,0.03999999999999998,0.6932
ru_modern_bert_base,0.76,0.22,0.01999999999999999,0.6922999999999999
ru_modern_bert_base,0.76,0.24,0.0,0.6889
ru_modern_bert_base,0.78,0.0,0.21999999999999997,0.6978
ru_modern_bert_base,0.78,0.02,0.19999999999999998,0.6978
ru_modern_bert_base,0.78,0.04,0.17999999999999997,0.6969
ru_modern_bert_base,0.78,0.06,0.15999999999999998,0.697
ru_modern_bert_base,0.78,0.08,0.13999999999999996,0.6965999999999999
ru_modern_bert_base,0.78,0.1,0.11999999999999997,0.6962999999999999
ru_modern_bert_base,0.78,0.12,0.09999999999999998,0.6958
ru_modern_bert_base,0.78,0.14,0.07999999999999996,0.6956
ru_modern_bert_base,0.78,0.16,0.05999999999999997,0.695
ru_modern_bert_base,0.78,0.18,0.03999999999999998,0.6933
ru_modern_bert_base,0.78,0.2,0.019999999999999962,0.6925
ru_modern_bert_base,0.8,0.0,0.19999999999999996,0.6975999999999999
ru_modern_bert_base,0.8,0.02,0.17999999999999997,0.6975
ru_modern_bert_base,0.8,0.04,0.15999999999999995,0.6967000000000001
ru_modern_bert_base,0.8,0.06,0.13999999999999996,0.6962
ru_modern_bert_base,0.8,0.08,0.11999999999999995,0.6961999999999999
ru_modern_bert_base,0.8,0.1,0.09999999999999995,0.6958
ru_modern_bert_base,0.8,0.12,0.07999999999999996,0.6955
ru_modern_bert_base,0.8,0.14,0.05999999999999994,0.6948
ru_modern_bert_base,0.8,0.16,0.03999999999999995,0.6936
ru_modern_bert_base,0.8,0.18,0.019999999999999962,0.6925999999999999
ru_modern_bert_base,0.8200000000000001,0.0,0.17999999999999994,0.6972
ru_modern_bert_base,0.8200000000000001,0.02,0.15999999999999995,0.6971
ru_modern_bert_base,0.8200000000000001,0.04,0.13999999999999993,0.6966
ru_modern_bert_base,0.8200000000000001,0.06,0.11999999999999994,0.6963
ru_modern_bert_base,0.8200000000000001,0.08,0.09999999999999994,0.6958
ru_modern_bert_base,0.8200000000000001,0.1,0.07999999999999993,0.6958
ru_modern_bert_base,0.8200000000000001,0.12,0.05999999999999994,0.6950999999999999
ru_modern_bert_base,0.8200000000000001,0.14,0.039999999999999925,0.6938
ru_modern_bert_base,0.8200000000000001,0.16,0.019999999999999934,0.6926
ru_modern_bert_base,0.84,0.0,0.16000000000000003,0.6968
ru_modern_bert_base,0.84,0.02,0.14000000000000004,0.6972
ru_modern_bert_base,0.84,0.04,0.12000000000000002,0.6968
ru_modern_bert_base,0.84,0.06,0.10000000000000003,0.6959
ru_modern_bert_base,0.84,0.08,0.08000000000000003,0.6951
ru_modern_bert_base,0.84,0.1,0.060000000000000026,0.695
ru_modern_bert_base,0.84,0.12,0.040000000000000036,0.6947
ru_modern_bert_base,0.84,0.14,0.020000000000000018,0.6926
ru_modern_bert_base,0.84,0.16,2.7755575615628914e-17,0.689
ru_modern_bert_base,0.86,0.0,0.14,0.6967000000000001
ru_modern_bert_base,0.86,0.02,0.12000000000000001,0.6969
ru_modern_bert_base,0.86,0.04,0.1,0.696
ru_modern_bert_base,0.86,0.06,0.08000000000000002,0.6951
ru_modern_bert_base,0.86,0.08,0.06000000000000001,0.695
ru_modern_bert_base,0.86,0.1,0.04000000000000001,0.6946
ru_modern_bert_base,0.86,0.12,0.020000000000000018,0.6928
ru_modern_bert_base,0.86,0.14,0.0,0.6891999999999999
ru_modern_bert_base,0.88,0.0,0.12,0.6967000000000001
ru_modern_bert_base,0.88,0.02,0.09999999999999999,0.6964
ru_modern_bert_base,0.88,0.04,0.07999999999999999,0.6954000000000001
ru_modern_bert_base,0.88,0.06,0.06,0.6948
ru_modern_bert_base,0.88,0.08,0.039999999999999994,0.6945
ru_modern_bert_base,0.88,0.1,0.01999999999999999,0.693
