model,alpha (BM25),beta (TF-IDF),gamma (Transformer),recall@5
rubert_tiny2,0.14,0.78,0.07999999999999996,0.6971
rubert_tiny2,0.14,0.8,0.05999999999999994,0.6957000000000001
rubert_tiny2,0.14,0.8200000000000001,0.039999999999999925,0.6949000000000001
rubert_tiny2,0.14,0.84,0.020000000000000018,0.6937000000000001
rubert_tiny2,0.14,0.86,0.0,0.6871
rubert_tiny2,0.16,0.0,0.84,0.7697999999999999
rubert_tiny2,0.16,0.02,0.82,0.7696000000000001
rubert_tiny2,0.16,0.04,0.7999999999999999,0.7672
rubert_tiny2,0.16,0.06,0.78,0.7665
rubert_tiny2,0.16,0.08,0.76,0.7635
rubert_tiny2,0.16,0.1,0.74,0.7614000000000001
rubert_tiny2,0.16,0.12,0.72,0.7585999999999999
rubert_tiny2,0.16,0.14,0.7,0.7574000000000001
rubert_tiny2,0.16,0.16,0.6799999999999999,0.7562000000000001
rubert_tiny2,0.16,0.18,0.6599999999999999,0.7539000000000001
rubert_tiny2,0.16,0.2,0.6399999999999999,0.7512000000000001
rubert_tiny2,0.16,0.22,0.62,0.7488
rubert_tiny2,0.16,0.24,0.6,0.7469000000000001
rubert_tiny2,0.16,0.26,0.58,0.7452000000000001
rubert_tiny2,0.16,0.28,0.5599999999999999,0.7433
rubert_tiny2,0.16,0.3,0.54,0.7403
rubert_tiny2,0.16,0.32,0.52,0.7392000000000001
rubert_tiny2,0.16,0.34,0.49999999999999994,0.7379
rubert_tiny2,0.16,0.36,0.48,0.7361
rubert_tiny2,0.16,0.38,0.45999999999999996,0.7344
rubert_tiny2,0.16,0.4,0.43999999999999995,0.7322000000000001
rubert_tiny2,0.16,0.42,0.42,0.7308
rubert_tiny2,0.16,0.44,0.39999999999999997,0.7282
rubert_tiny2,0.16,0.46,0.37999999999999995,0.7261
rubert_tiny2,0.16,0.48,0.36,0.7235999999999999
rubert_tiny2,0.16,0.5,0.33999999999999997,0.721
rubert_tiny2,0.16,0.52,0.31999999999999995,0.7188
rubert_tiny2,0.16,0.54,0.29999999999999993,0.7175
rubert_tiny2,0.16,0.56,0.2799999999999999,0.7151000000000001
rubert_tiny2,0.16,0.58,0.26,0.7133
rubert_tiny2,0.16,0.6,0.24,0.712
rubert_tiny2,0.16,0.62,0.21999999999999997,0.7087
rubert_tiny2,0.16,0.64,0.19999999999999996,0.7067
rubert_tiny2,0.16,0.66,0.17999999999999994,0.7049000000000001
rubert_tiny2,0.16,0.68,0.15999999999999992,0.7032
rubert_tiny2,0.16,0.7000000000000001,0.1399999999999999,0.7017
rubert_tiny2,0.16,0.72,0.12,0.6995999999999999
rubert_tiny2,0.16,0.74,0.09999999999999998,0.6986
rubert_tiny2,0.16,0.76,0.07999999999999996,0.6974
rubert_tiny2,0.16,0.78,0.05999999999999994,0.6962
rubert_tiny2,0.16,0.8,0.039999999999999925,0.695
rubert_tiny2,0.16,0.8200000000000001,0.019999999999999907,0.6938
rubert_tiny2,0.16,0.84,0.0,0.6869
rubert_tiny2,0.18,0.0,0.8200000000000001,0.7697
rubert_tiny2,0.18,0.02,0.8,0.7669000000000001
rubert_tiny2,0.18,0.04,0.78,0.766
rubert_tiny2,0.18,0.06,0.76,0.763
rubert_tiny2,0.18,0.08,0.7400000000000001,0.7613000000000001
rubert_tiny2,0.18,0.1,0.7200000000000001,0.7593
rubert_tiny2,0.18,0.12,0.7000000000000001,0.7571
rubert_tiny2,0.18,0.14,0.68,0.7556000000000002
rubert_tiny2,0.18,0.16,0.66,0.7536
rubert_tiny2,0.18,0.18,0.6400000000000001,0.7514000000000001
rubert_tiny2,0.18,0.2,0.6200000000000001,0.7489000000000001
rubert_tiny2,0.18,0.22,0.6000000000000001,0.7467999999999999
rubert_tiny2,0.18,0.24,0.5800000000000001,0.7455
rubert_tiny2,0.18,0.26,0.56,0.7431
rubert_tiny2,0.18,0.28,0.54,0.7407
rubert_tiny2,0.18,0.3,0.52,0.7388000000000001
rubert_tiny2,0.18,0.32,0.5,0.7373
rubert_tiny2,0.18,0.34,0.48000000000000004,0.7355000000000002
rubert_tiny2,0.18,0.36,0.4600000000000001,0.7343
rubert_tiny2,0.18,0.38,0.44000000000000006,0.7328
rubert_tiny2,0.18,0.4,0.42000000000000004,0.7317
rubert_tiny2,0.18,0.42,0.4000000000000001,0.7283
rubert_tiny2,0.18,0.44,0.38000000000000006,0.7262000000000001
rubert_tiny2,0.18,0.46,0.36000000000000004,0.7235999999999999
rubert_tiny2,0.18,0.48,0.3400000000000001,0.7207
rubert_tiny2,0.18,0.5,0.32000000000000006,0.7189
rubert_tiny2,0.18,0.52,0.30000000000000004,0.7175
rubert_tiny2,0.18,0.54,0.28,0.7152000000000001
rubert_tiny2,0.18,0.56,0.26,0.7135
rubert_tiny2,0.18,0.58,0.2400000000000001,0.7112
rubert_tiny2,0.18,0.6,0.22000000000000008,0.7082
rubert_tiny2,0.18,0.62,0.20000000000000007,0.7067
rubert_tiny2,0.18,0.64,0.18000000000000005,0.7052
rubert_tiny2,0.18,0.66,0.16000000000000003,0.7035
rubert_tiny2,0.18,0.68,0.14,0.7018
rubert_tiny2,0.18,0.7000000000000001,0.12,0.7
rubert_tiny2,0.18,0.72,0.10000000000000009,0.6986
rubert_tiny2,0.18,0.74,0.08000000000000007,0.6970999999999999
rubert_tiny2,0.18,0.76,0.06000000000000005,0.6962
