model,alpha (BM25),beta (TF-IDF),gamma (Transformer),recall@5
sbert,0.6,0.08,0.32,0.765
sbert,0.6,0.1,0.30000000000000004,0.7615
sbert,0.6,0.12,0.28,0.7569
sbert,0.6,0.14,0.26,0.7527
sbert,0.6,0.16,0.24000000000000002,0.7477999999999999
sbert,0.6,0.18,0.22000000000000003,0.743
sbert,0.6,0.2,0.2,0.739
sbert,0.6,0.22,0.18000000000000002,0.7347
sbert,0.6,0.24,0.16000000000000003,0.7313
sbert,0.6,0.26,0.14,0.7260999999999999
sbert,0.6,0.28,0.12,0.7219
sbert,0.6,0.3,0.10000000000000003,0.7177
sbert,0.6,0.32,0.08000000000000002,0.7138000000000001
sbert,0.6,0.34,0.06,0.709
sbert,0.6,0.36,0.040000000000000036,0.7044
sbert,0.6,0.38,0.020000000000000018,0.6997000000000001
sbert,0.6,0.4,0.0,0.6885
sbert,0.62,0.0,0.38,0.7788
sbert,0.62,0.02,0.36,0.7748
sbert,0.62,0.04,0.34,0.7697999999999999
sbert,0.62,0.06,0.32,0.765
sbert,0.62,0.08,0.3,0.761
sbert,0.62,0.1,0.28,0.7567
sbert,0.62,0.12,0.26,0.7530999999999999
sbert,0.62,0.14,0.24,0.748
sbert,0.62,0.16,0.22,0.7431
sbert,0.62,0.18,0.2,0.7392000000000001
sbert,0.62,0.2,0.18,0.7347
sbert,0.62,0.22,0.16,0.7312
sbert,0.62,0.24,0.14,0.7262000000000001
sbert,0.62,0.26,0.12,0.7221000000000001
sbert,0.62,0.28,0.09999999999999998,0.7178999999999999
sbert,0.62,0.3,0.08000000000000002,0.7143999999999999
sbert,0.62,0.32,0.06,0.7091000000000001
sbert,0.62,0.34,0.03999999999999998,0.7046
sbert,0.62,0.36,0.020000000000000018,0.6999000000000001
sbert,0.62,0.38,0.0,0.6888
sbert,0.64,0.0,0.36,0.7753
sbert,0.64,0.02,0.33999999999999997,0.7701
sbert,0.64,0.04,0.32,0.765
sbert,0.64,0.06,0.3,0.7609
sbert,0.64,0.08,0.27999999999999997,0.7563
sbert,0.64,0.1,0.26,0.7526999999999999
sbert,0.64,0.12,0.24,0.7479
sbert,0.64,0.14,0.21999999999999997,0.7435
sbert,0.64,0.16,0.19999999999999998,0.7389
sbert,0.64,0.18,0.18,0.7343000000000001
sbert,0.64,0.2,0.15999999999999998,0.7312000000000001
sbert,0.64,0.22,0.13999999999999999,0.7267
sbert,0.64,0.24,0.12,0.7219
sbert,0.64,0.26,0.09999999999999998,0.7186
sbert,0.64,0.28,0.07999999999999996,0.7139
sbert,0.64,0.3,0.06,0.7094
sbert,0.64,0.32,0.03999999999999998,0.7039000000000001
sbert,0.64,0.34,0.019999999999999962,0.6999
sbert,0.64,0.36,0.0,0.6887000000000001
sbert,0.66,0.0,0.33999999999999997,0.77
sbert,0.66,0.02,0.31999999999999995,0.765
sbert,0.66,0.04,0.3,0.761
sbert,0.66,0.06,0.27999999999999997,0.7564000000000001
sbert,0.66,0.08,0.25999999999999995,0.752
sbert,0.66,0.1,0.23999999999999996,0.7477
sbert,0.66,0.12,0.21999999999999997,0.7436000000000001
sbert,0.66,0.14,0.19999999999999996,0.7393
sbert,0.66,0.16,0.17999999999999997,0.7347
sbert,0.66,0.18,0.15999999999999998,0.7313
sbert,0.66,0.2,0.13999999999999996,0.7269
sbert,0.66,0.22,0.11999999999999997,0.7221
sbert,0.66,0.24,0.09999999999999998,0.7191
sbert,0.66,0.26,0.07999999999999996,0.7143
sbert,0.66,0.28,0.05999999999999994,0.7088
sbert,0.66,0.3,0.03999999999999998,0.7044
sbert,0.66,0.32,0.019999999999999962,0.7001
sbert,0.68,0.0,0.31999999999999995,0.7652
sbert,0.68,0.02,0.29999999999999993,0.7607
sbert,0.68,0.04,0.27999999999999997,0.7564
sbert,0.68,0.06,0.25999999999999995,0.7515000000000002
sbert,0.68,0.08,0.23999999999999994,0.7477
sbert,0.68,0.1,0.21999999999999995,0.7437999999999999
sbert,0.68,0.12,0.19999999999999996,0.7398
sbert,0.68,0.14,0.17999999999999994,0.735
sbert,0.68,0.16,0.15999999999999995,0.7312000000000001
sbert,0.68,0.18,0.13999999999999996,0.7273999999999999
sbert,0.68,0.2,0.11999999999999994,0.7229
sbert,0.68,0.22,0.09999999999999995,0.7195
sbert,0.68,0.24,0.07999999999999996,0.7145999999999999
sbert,0.68,0.26,0.05999999999999994,0.7092
sbert,0.68,0.28,0.039999999999999925,0.7048000000000001
sbert,0.68,0.3,0.019999999999999962,0.7002
sbert,0.7000000000000001,0.0,0.29999999999999993,0.7604000000000001
sbert,0.7000000000000001,0.02,0.2799999999999999,0.7558
sbert,0.7000000000000001,0.04,0.25999999999999995,0.7515
sbert,0.7000000000000001,0.06,0.23999999999999994,0.7476
sbert,0.7000000000000001,0.08,0.21999999999999992,0.7437
sbert,0.7000000000000001,0.1,0.19999999999999993,0.7396
sbert,0.7000000000000001,0.12,0.17999999999999994,0.7353
sbert,0.7000000000000001,0.14,0.15999999999999992,0.7312000000000001
sbert,0.7000000000000001,0.16,0.13999999999999993,0.7276
sbert,0.7000000000000001,0.18,0.11999999999999994,0.7231000000000001
sbert,0.7000000000000001,0.2,0.09999999999999992,0.7195
sbert,0.7000000000000001,0.22,0.07999999999999993,0.7147
sbert,0.7000000000000001,0.24,0.05999999999999994,0.7097
sbert,0.7000000000000001,0.26,0.039999999999999925,0.7045
sbert,0.7000000000000001,0.28,0.019999999999999907,0.701
sbert,0.72,0.0,0.28,0.756
sbert,0.72,0.02,0.26,0.7515
sbert,0.72,0.04,0.24000000000000002,0.7473
sbert,0.72,0.06,0.22000000000000003,0.7439000000000001
sbert,0.72,0.08,0.2,0.7397
sbert,0.72,0.1,0.18000000000000002,0.7349
sbert,0.72,0.12,0.16000000000000003,0.7312000000000001
sbert,0.72,0.14,0.14,0.7273
sbert,0.72,0.16,0.12000000000000002,0.7237
sbert,0.72,0.18,0.10000000000000003,0.7197
sbert,0.72,0.2,0.08000000000000002,0.7152000000000001
sbert,0.72,0.22,0.060000000000000026,0.7098
sbert,0.72,0.24,0.040000000000000036,0.7048
sbert,0.72,0.26,0.020000000000000018,0.7008
sbert,0.72,0.28,0.0,0.6886
sbert,0.74,0.0,0.26,0.751
sbert,0.74,0.02,0.24000000000000002,0.7472000000000001
sbert,0.74,0.04,0.22,0.744
sbert,0.74,0.06,0.2,0.7396
sbert,0.74,0.08,0.18,0.7358000000000001
sbert,0.74,0.1,0.16,0.7313
sbert,0.74,0.12,0.14,0.7279
sbert,0.74,0.14,0.12,0.724
sbert,0.74,0.16,0.1,0.7197
sbert,0.74,0.18,0.08000000000000002,0.7156
sbert,0.74,0.2,0.06,0.7099
sbert,0.74,0.22,0.04000000000000001,0.7054000000000001
sbert,0.74,0.24,0.020000000000000018,0.7011000000000001
sbert,0.74,0.26,0.0,0.6885999999999999
sbert,0.76,0.0,0.24,0.7474000000000001
sbert,0.76,0.02,0.22,0.7437
sbert,0.76,0.04,0.19999999999999998,0.7397
sbert,0.76,0.06,0.18,0.7361000000000001
sbert,0.76,0.08,0.15999999999999998,0.7315
sbert,0.76,0.1,0.13999999999999999,0.7285
sbert,0.76,0.12,0.12,0.7241000000000001
sbert,0.76,0.14,0.09999999999999998,0.7197
sbert,0.76,0.16,0.07999999999999999,0.7157
sbert,0.76,0.18,0.06,0.7104
sbert,0.76,0.2,0.03999999999999998,0.7059000000000001
sbert,0.76,0.22,0.01999999999999999,0.7012
sbert,0.76,0.24,0.0,0.6889
sbert,0.78,0.0,0.21999999999999997,0.7436
sbert,0.78,0.02,0.19999999999999998,0.7399
sbert,0.78,0.04,0.17999999999999997,0.7363999999999999
sbert,0.78,0.06,0.15999999999999998,0.7315999999999999
sbert,0.78,0.08,0.13999999999999996,0.7287
sbert,0.78,0.1,0.11999999999999997,0.7243999999999999
sbert,0.78,0.12,0.09999999999999998,0.7192999999999999
sbert,0.78,0.14,0.07999999999999996,0.716
sbert,0.78,0.16,0.05999999999999997,0.711
sbert,0.78,0.18,0.03999999999999998,0.7062999999999999
sbert,0.78,0.2,0.019999999999999962,0.7017
sbert,0.8,0.0,0.19999999999999996,0.7397999999999999
sbert,0.8,0.02,0.17999999999999997,0.7365
sbert,0.8,0.04,0.15999999999999995,0.7320999999999999
sbert,0.8,0.06,0.13999999999999996,0.7283
sbert,0.8,0.08,0.11999999999999995,0.7242999999999999
sbert,0.8,0.1,0.09999999999999995,0.7195
sbert,0.8,0.12,0.07999999999999996,0.7155999999999999
sbert,0.8,0.14,0.05999999999999994,0.7121000000000001
sbert,0.8,0.16,0.03999999999999995,0.7071000000000001
sbert,0.8,0.18,0.019999999999999962,0.7019
sbert,0.8200000000000001,0.0,0.17999999999999994,0.7363
sbert,0.8200000000000001,0.02,0.15999999999999995,0.7327
sbert,0.8200000000000001,0.04,0.13999999999999993,0.728
sbert,0.8200000000000001,0.06,0.11999999999999994,0.7242999999999999
sbert,0.8200000000000001,0.08,0.09999999999999994,0.7201
sbert,0.8200000000000001,0.1,0.07999999999999993,0.7156000000000001
sbert,0.8200000000000001,0.12,0.05999999999999994,0.7125999999999999
sbert,0.8200000000000001,0.14,0.039999999999999925,0.708
sbert,0.8200000000000001,0.16,0.019999999999999934,0.7024
sbert,0.84,0.0,0.16000000000000003,0.7327
sbert,0.84,0.02,0.14000000000000004,0.7281
sbert,0.84,0.04,0.12000000000000002,0.7245999999999999
sbert,0.84,0.06,0.10000000000000003,0.7201
sbert,0.84,0.08,0.08000000000000003,0.7155
sbert,0.84,0.1,0.060000000000000026,0.713
sbert,0.84,0.12,0.040000000000000036,0.7087
sbert,0.84,0.14,0.020000000000000018,0.7029
sbert,0.84,0.16,2.7755575615628914e-17,0.6886000000000001
sbert,0.86,0.0,0.14,0.7279
sbert,0.86,0.02,0.12000000000000001,0.7242
sbert,0.86,0.04,0.1,0.72
sbert,0.86,0.06,0.08000000000000002,0.7165
sbert,0.86,0.08,0.06000000000000001,0.7135
sbert,0.86,0.1,0.04000000000000001,0.7092999999999999
sbert,0.86,0.12,0.020000000000000018,0.7031000000000001
sbert,0.86,0.14,0.0,0.6891999999999999
sbert,0.88,0.0,0.12,0.7245
sbert,0.88,0.02,0.09999999999999999,0.7196
sbert,0.88,0.04,0.07999999999999999,0.7166
sbert,0.88,0.06,0.06,0.7131000000000001
sbert,0.88,0.08,0.039999999999999994,0.7102999999999999
sbert,0.88,0.1,0.01999999999999999,0.7038
sbert,0.88,0.12,0.0,0.6889
sbert,0.9,0.0,0.09999999999999998,0.7198
sbert,0.9,0.02,0.07999999999999997,0.7165999999999999
sbert,0.9,0.04,0.05999999999999998,0.7135
sbert,0.9,0.06,0.03999999999999998,0.7111
sbert,0.9,0.08,0.019999999999999976,0.7048
sbert,0.92,0.0,0.07999999999999996,0.7168
sbert,0.92,0.02,0.059999999999999956,0.7138000000000001
sbert,0.92,0.04,0.03999999999999996,0.7109
sbert,0.92,0.06,0.019999999999999962,0.7061000000000001
sbert,0.9400000000000001,0.0,0.05999999999999994,0.7135
sbert,0.9400000000000001,0.02,0.03999999999999994,0.7112999999999999
sbert,0.9400000000000001,0.04,0.01999999999999994,0.7077
sbert,0.96,0.0,0.040000000000000036,0.7112999999999999
sbert,0.96,0.02,0.020000000000000035,0.7084
sbert,0.96,0.04,3.469446951953614e-17,0.6887000000000001
sbert,0.98,0.0,0.020000000000000018,0.7086
sbert,0.98,0.02,1.734723475976807e-17,0.6885
sbert,1.0,0.0,0.0,0.6895
