model,alpha (BM25),beta (TF-IDF),gamma (Transformer),recall@5
rubert_tiny_turbo,0.04,0.7000000000000001,0.2599999999999999,0.7559
rubert_tiny_turbo,0.04,0.72,0.24,0.7511
rubert_tiny_turbo,0.04,0.74,0.21999999999999997,0.7466
rubert_tiny_turbo,0.04,0.76,0.19999999999999996,0.741
rubert_tiny_turbo,0.04,0.78,0.17999999999999994,0.7353
rubert_tiny_turbo,0.04,0.8,0.15999999999999992,0.7303
rubert_tiny_turbo,0.04,0.8200000000000001,0.1399999999999999,0.7245
rubert_tiny_turbo,0.04,0.84,0.12,0.7188
rubert_tiny_turbo,0.04,0.86,0.09999999999999998,0.7131
rubert_tiny_turbo,0.04,0.88,0.07999999999999996,0.7082999999999999
rubert_tiny_turbo,0.04,0.9,0.05999999999999994,0.7046000000000001
rubert_tiny_turbo,0.04,0.92,0.039999999999999925,0.7005
rubert_tiny_turbo,0.04,0.9400000000000001,0.019999999999999907,0.6965
rubert_tiny_turbo,0.04,0.96,0.0,0.686
rubert_tiny_turbo,0.06,0.0,0.94,0.9077000000000001
rubert_tiny_turbo,0.06,0.02,0.9199999999999999,0.906
rubert_tiny_turbo,0.06,0.04,0.8999999999999999,0.9043
rubert_tiny_turbo,0.06,0.06,0.8799999999999999,0.9029
rubert_tiny_turbo,0.06,0.08,0.86,0.9013000000000001
rubert_tiny_turbo,0.06,0.1,0.84,0.8985
rubert_tiny_turbo,0.06,0.12,0.82,0.8955000000000001
rubert_tiny_turbo,0.06,0.14,0.7999999999999999,0.8915
rubert_tiny_turbo,0.06,0.16,0.7799999999999999,0.8893
rubert_tiny_turbo,0.06,0.18,0.76,0.8854000000000001
rubert_tiny_turbo,0.06,0.2,0.74,0.8809000000000001
rubert_tiny_turbo,0.06,0.22,0.72,0.8766
rubert_tiny_turbo,0.06,0.24,0.7,0.8730000000000001
rubert_tiny_turbo,0.06,0.26,0.6799999999999999,0.8694000000000001
rubert_tiny_turbo,0.06,0.28,0.6599999999999999,0.8649000000000001
rubert_tiny_turbo,0.06,0.3,0.6399999999999999,0.8600000000000001
rubert_tiny_turbo,0.06,0.32,0.6199999999999999,0.8545000000000001
rubert_tiny_turbo,0.06,0.34,0.5999999999999999,0.8492000000000001
rubert_tiny_turbo,0.06,0.36,0.58,0.8439000000000001
rubert_tiny_turbo,0.06,0.38,0.5599999999999999,0.8386
rubert_tiny_turbo,0.06,0.4,0.5399999999999999,0.8326000000000001
rubert_tiny_turbo,0.06,0.42,0.52,0.8268000000000001
rubert_tiny_turbo,0.06,0.44,0.49999999999999994,0.8212
rubert_tiny_turbo,0.06,0.46,0.4799999999999999,0.8157000000000001
rubert_tiny_turbo,0.06,0.48,0.45999999999999996,0.8099000000000001
rubert_tiny_turbo,0.06,0.5,0.43999999999999995,0.8054000000000001
rubert_tiny_turbo,0.06,0.52,0.41999999999999993,0.7988
rubert_tiny_turbo,0.06,0.54,0.3999999999999999,0.7934000000000001
rubert_tiny_turbo,0.06,0.56,0.3799999999999999,0.7874000000000001
rubert_tiny_turbo,0.06,0.58,0.36,0.7832
rubert_tiny_turbo,0.06,0.6,0.33999999999999997,0.7767999999999999
rubert_tiny_turbo,0.06,0.62,0.31999999999999995,0.7724000000000001
rubert_tiny_turbo,0.06,0.64,0.29999999999999993,0.7667
rubert_tiny_turbo,0.06,0.66,0.2799999999999999,0.7606
rubert_tiny_turbo,0.06,0.68,0.2599999999999999,0.7564000000000001
rubert_tiny_turbo,0.06,0.7000000000000001,0.23999999999999988,0.7511
rubert_tiny_turbo,0.06,0.72,0.21999999999999997,0.7471
rubert_tiny_turbo,0.06,0.74,0.19999999999999996,0.7406
rubert_tiny_turbo,0.06,0.76,0.17999999999999994,0.7358
rubert_tiny_turbo,0.06,0.78,0.15999999999999992,0.7307
rubert_tiny_turbo,0.06,0.8,0.1399999999999999,0.7245
rubert_tiny_turbo,0.06,0.8200000000000001,0.11999999999999988,0.7193
rubert_tiny_turbo,0.06,0.84,0.09999999999999998,0.7135999999999999
rubert_tiny_turbo,0.06,0.86,0.07999999999999996,0.7084000000000001
rubert_tiny_turbo,0.06,0.88,0.05999999999999994,0.7048
rubert_tiny_turbo,0.06,0.9,0.039999999999999925,0.7002999999999999
rubert_tiny_turbo,0.06,0.92,0.019999999999999907,0.6967000000000001
rubert_tiny_turbo,0.08,0.0,0.92,0.9052
rubert_tiny_turbo,0.08,0.02,0.9,0.9038
rubert_tiny_turbo,0.08,0.04,0.88,0.9027000000000001
rubert_tiny_turbo,0.08,0.06,0.8600000000000001,0.9012
rubert_tiny_turbo,0.08,0.08,0.8400000000000001,0.8985
rubert_tiny_turbo,0.08,0.1,0.8200000000000001,0.8957
rubert_tiny_turbo,0.08,0.12,0.8,0.8917999999999999
rubert_tiny_turbo,0.08,0.14,0.78,0.8887
rubert_tiny_turbo,0.08,0.16,0.76,0.8854000000000001
rubert_tiny_turbo,0.08,0.18,0.74,0.8815
rubert_tiny_turbo,0.08,0.2,0.72,0.8769000000000001
rubert_tiny_turbo,0.08,0.22,0.7000000000000001,0.8727
rubert_tiny_turbo,0.08,0.24,0.68,0.8697
rubert_tiny_turbo,0.08,0.26,0.66,0.8648
rubert_tiny_turbo,0.08,0.28,0.64,0.8595000000000002
rubert_tiny_turbo,0.08,0.3,0.6200000000000001,0.8541000000000001
rubert_tiny_turbo,0.08,0.32,0.6000000000000001,0.8488
rubert_tiny_turbo,0.08,0.34,0.5800000000000001,0.844
rubert_tiny_turbo,0.08,0.36,0.56,0.839
rubert_tiny_turbo,0.08,0.38,0.54,0.8323
rubert_tiny_turbo,0.08,0.4,0.52,0.8269000000000001
rubert_tiny_turbo,0.08,0.42,0.5,0.8212
rubert_tiny_turbo,0.08,0.44,0.48000000000000004,0.8152
rubert_tiny_turbo,0.08,0.46,0.46,0.8104000000000001
rubert_tiny_turbo,0.08,0.48,0.44000000000000006,0.8052
rubert_tiny_turbo,0.08,0.5,0.42000000000000004,0.7992
rubert_tiny_turbo,0.08,0.52,0.4,0.7936000000000001
rubert_tiny_turbo,0.08,0.54,0.38,0.7875
rubert_tiny_turbo,0.08,0.56,0.36,0.7837000000000001
rubert_tiny_turbo,0.08,0.58,0.3400000000000001,0.7773000000000001
rubert_tiny_turbo,0.08,0.6,0.32000000000000006,0.7725
rubert_tiny_turbo,0.08,0.62,0.30000000000000004,0.7668
rubert_tiny_turbo,0.08,0.64,0.28,0.7617999999999999
rubert_tiny_turbo,0.08,0.66,0.26,0.7565
rubert_tiny_turbo,0.08,0.68,0.24,0.7515
rubert_tiny_turbo,0.08,0.7000000000000001,0.21999999999999997,0.7469000000000001
rubert_tiny_turbo,0.08,0.72,0.20000000000000007,0.7410999999999999
rubert_tiny_turbo,0.08,0.74,0.18000000000000005,0.7361
rubert_tiny_turbo,0.08,0.76,0.16000000000000003,0.7307
rubert_tiny_turbo,0.08,0.78,0.14,0.7247
rubert_tiny_turbo,0.08,0.8,0.12,0.7201
rubert_tiny_turbo,0.08,0.8200000000000001,0.09999999999999998,0.7142000000000001
rubert_tiny_turbo,0.08,0.84,0.08000000000000007,0.7087
rubert_tiny_turbo,0.08,0.86,0.06000000000000005,0.7048
rubert_tiny_turbo,0.08,0.88,0.040000000000000036,0.6999000000000001
rubert_tiny_turbo,0.08,0.9,0.020000000000000018,0.6965
rubert_tiny_turbo,0.08,0.92,0.0,0.6865999999999999
rubert_tiny_turbo,0.1,0.0,0.9,0.9036000000000001
rubert_tiny_turbo,0.1,0.02,0.88,0.9027000000000001
rubert_tiny_turbo,0.1,0.04,0.86,0.9014
rubert_tiny_turbo,0.1,0.06,0.8400000000000001,0.899
rubert_tiny_turbo,0.1,0.08,0.8200000000000001,0.8956000000000001
rubert_tiny_turbo,0.1,0.1,0.8,0.8920000000000001
rubert_tiny_turbo,0.1,0.12,0.78,0.8887999999999999
rubert_tiny_turbo,0.1,0.14,0.76,0.8859000000000001
rubert_tiny_turbo,0.1,0.16,0.74,0.8816
rubert_tiny_turbo,0.1,0.18,0.72,0.8771000000000001
rubert_tiny_turbo,0.1,0.2,0.7,0.8728
rubert_tiny_turbo,0.1,0.22,0.68,0.8691
rubert_tiny_turbo,0.1,0.24,0.66,0.8648
rubert_tiny_turbo,0.1,0.26,0.64,0.8596000000000001
rubert_tiny_turbo,0.1,0.28,0.62,0.8539000000000001
rubert_tiny_turbo,0.1,0.3,0.6000000000000001,0.8484
rubert_tiny_turbo,0.1,0.32,0.5800000000000001,0.8442000000000001
rubert_tiny_turbo,0.1,0.34,0.56,0.839
rubert_tiny_turbo,0.1,0.36,0.54,0.8321000000000001
rubert_tiny_turbo,0.1,0.38,0.52,0.8266
rubert_tiny_turbo,0.1,0.4,0.5,0.8211000000000002
rubert_tiny_turbo,0.1,0.42,0.48000000000000004,0.8158000000000001
rubert_tiny_turbo,0.1,0.44,0.46,0.8107000000000001
rubert_tiny_turbo,0.1,0.46,0.44,0.8051
rubert_tiny_turbo,0.1,0.48,0.42000000000000004,0.7995
rubert_tiny_turbo,0.1,0.5,0.4,0.7932
rubert_tiny_turbo,0.1,0.52,0.38,0.7878
rubert_tiny_turbo,0.1,0.54,0.36,0.7836000000000001
rubert_tiny_turbo,0.1,0.56,0.33999999999999997,0.7778
rubert_tiny_turbo,0.1,0.58,0.32000000000000006,0.7725
rubert_tiny_turbo,0.1,0.6,0.30000000000000004,0.7667999999999999
rubert_tiny_turbo,0.1,0.62,0.28,0.7621
rubert_tiny_turbo,0.1,0.64,0.26,0.7569
rubert_tiny_turbo,0.1,0.66,0.24,0.7515000000000002
rubert_tiny_turbo,0.1,0.68,0.21999999999999997,0.7467
rubert_tiny_turbo,0.1,0.7000000000000001,0.19999999999999996,0.7415
rubert_tiny_turbo,0.1,0.72,0.18000000000000005,0.7363
rubert_tiny_turbo,0.1,0.74,0.16000000000000003,0.7312000000000001
rubert_tiny_turbo,0.1,0.76,0.14,0.7253999999999999
rubert_tiny_turbo,0.1,0.78,0.12,0.7202999999999999
rubert_tiny_turbo,0.1,0.8,0.09999999999999998,0.7141
rubert_tiny_turbo,0.1,0.8200000000000001,0.07999999999999996,0.709
rubert_tiny_turbo,0.1,0.84,0.06000000000000005,0.7052999999999999
rubert_tiny_turbo,0.1,0.86,0.040000000000000036,0.7002
rubert_tiny_turbo,0.1,0.88,0.020000000000000018,0.6967000000000001
rubert_tiny_turbo,0.1,0.9,0.0,0.6862999999999999
rubert_tiny_turbo,0.12,0.0,0.88,0.9023
rubert_tiny_turbo,0.12,0.02,0.86,0.9017999999999999
rubert_tiny_turbo,0.12,0.04,0.84,0.899
rubert_tiny_turbo,0.12,0.06,0.8200000000000001,0.8955
rubert_tiny_turbo,0.12,0.08,0.8,0.8917
rubert_tiny_turbo,0.12,0.1,0.78,0.8887
rubert_tiny_turbo,0.12,0.12,0.76,0.8863000000000001
rubert_tiny_turbo,0.12,0.14,0.74,0.8816
rubert_tiny_turbo,0.12,0.16,0.72,0.8773
rubert_tiny_turbo,0.12,0.18,0.7,0.8729000000000001
rubert_tiny_turbo,0.12,0.2,0.6799999999999999,0.8693000000000001
rubert_tiny_turbo,0.12,0.22,0.66,0.8637
rubert_tiny_turbo,0.12,0.24,0.64,0.8591
rubert_tiny_turbo,0.12,0.26,0.62,0.854
rubert_tiny_turbo,0.12,0.28,0.6,0.8488000000000001
rubert_tiny_turbo,0.12,0.3,0.5800000000000001,0.8445
rubert_tiny_turbo,0.12,0.32,0.56,0.839
rubert_tiny_turbo,0.12,0.34,0.54,0.8324000000000001
rubert_tiny_turbo,0.12,0.36,0.52,0.8265
rubert_tiny_turbo,0.12,0.38,0.5,0.8212
rubert_tiny_turbo,0.12,0.4,0.48,0.8155
rubert_tiny_turbo,0.12,0.42,0.46,0.8107000000000001
rubert_tiny_turbo,0.12,0.44,0.44,0.8054000000000001
rubert_tiny_turbo,0.12,0.46,0.42,0.7997000000000001
rubert_tiny_turbo,0.12,0.48,0.4,0.793
rubert_tiny_turbo,0.12,0.5,0.38,0.7877000000000001
rubert_tiny_turbo,0.12,0.52,0.36,0.7832
rubert_tiny_turbo,0.12,0.54,0.33999999999999997,0.7778999999999999
rubert_tiny_turbo,0.12,0.56,0.31999999999999995,0.7724
rubert_tiny_turbo,0.12,0.58,0.30000000000000004,0.7671999999999999
rubert_tiny_turbo,0.12,0.6,0.28,0.7623000000000001
rubert_tiny_turbo,0.12,0.62,0.26,0.7574000000000001
rubert_tiny_turbo,0.12,0.64,0.24,0.7520999999999999
rubert_tiny_turbo,0.12,0.66,0.21999999999999997,0.7467
rubert_tiny_turbo,0.12,0.68,0.19999999999999996,0.7415
rubert_tiny_turbo,0.12,0.7000000000000001,0.17999999999999994,0.7361
rubert_tiny_turbo,0.12,0.72,0.16000000000000003,0.7315
rubert_tiny_turbo,0.12,0.74,0.14,0.7253999999999999
rubert_tiny_turbo,0.12,0.76,0.12,0.7209
rubert_tiny_turbo,0.12,0.78,0.09999999999999998,0.7147
rubert_tiny_turbo,0.12,0.8,0.07999999999999996,0.7089000000000001
rubert_tiny_turbo,0.12,0.8200000000000001,0.05999999999999994,0.7056999999999999
rubert_tiny_turbo,0.12,0.84,0.040000000000000036,0.7008
rubert_tiny_turbo,0.12,0.86,0.020000000000000018,0.6964
rubert_tiny_turbo,0.12,0.88,0.0,0.6869
rubert_tiny_turbo,0.14,0.0,0.86,0.9016000000000002
rubert_tiny_turbo,0.14,0.02,0.84,0.8993
rubert_tiny_turbo,0.14,0.04,0.82,0.8959000000000001
rubert_tiny_turbo,0.14,0.06,0.8,0.8916000000000002
rubert_tiny_turbo,0.14,0.08,0.78,0.8885000000000001
rubert_tiny_turbo,0.14,0.1,0.76,0.8862000000000001
rubert_tiny_turbo,0.14,0.12,0.74,0.8815
rubert_tiny_turbo,0.14,0.14,0.72,0.8772000000000001
rubert_tiny_turbo,0.14,0.16,0.7,0.8725
rubert_tiny_turbo,0.14,0.18,0.6799999999999999,0.8693
rubert_tiny_turbo,0.14,0.2,0.6599999999999999,0.864
rubert_tiny_turbo,0.14,0.22,0.64,0.8588
rubert_tiny_turbo,0.14,0.24,0.62,0.854
rubert_tiny_turbo,0.14,0.26,0.6,0.8487
rubert_tiny_turbo,0.14,0.28,0.58,0.844
rubert_tiny_turbo,0.14,0.3,0.56,0.8387
rubert_tiny_turbo,0.14,0.32,0.54,0.8324000000000001
rubert_tiny_turbo,0.14,0.34,0.52,0.8268000000000001
rubert_tiny_turbo,0.14,0.36,0.5,0.8212
rubert_tiny_turbo,0.14,0.38,0.48,0.8154000000000001
rubert_tiny_turbo,0.14,0.4,0.45999999999999996,0.811
rubert_tiny_turbo,0.14,0.42,0.44,0.8057000000000001
rubert_tiny_turbo,0.14,0.44,0.42,0.7999
rubert_tiny_turbo,0.14,0.46,0.39999999999999997,0.793
rubert_tiny_turbo,0.14,0.48,0.38,0.7876000000000001
rubert_tiny_turbo,0.14,0.5,0.36,0.7832
rubert_tiny_turbo,0.14,0.52,0.33999999999999997,0.7784000000000001
rubert_tiny_turbo,0.14,0.54,0.31999999999999995,0.7723
rubert_tiny_turbo,0.14,0.56,0.29999999999999993,0.7673
rubert_tiny_turbo,0.14,0.58,0.28,0.7624000000000001
rubert_tiny_turbo,0.14,0.6,0.26,0.7577999999999999
rubert_tiny_turbo,0.14,0.62,0.24,0.7527
rubert_tiny_turbo,0.14,0.64,0.21999999999999997,0.747
rubert_tiny_turbo,0.14,0.66,0.19999999999999996,0.7419
rubert_tiny_turbo,0.14,0.68,0.17999999999999994,0.7360999999999999
rubert_tiny_turbo,0.14,0.7000000000000001,0.15999999999999992,0.732
rubert_tiny_turbo,0.14,0.72,0.14,0.7255
rubert_tiny_turbo,0.14,0.74,0.12,0.721
rubert_tiny_turbo,0.14,0.76,0.09999999999999998,0.7149000000000001
rubert_tiny_turbo,0.14,0.78,0.07999999999999996,0.7092999999999999
rubert_tiny_turbo,0.14,0.8,0.05999999999999994,0.706
rubert_tiny_turbo,0.14,0.8200000000000001,0.039999999999999925,0.7016
rubert_tiny_turbo,0.14,0.84,0.020000000000000018,0.6967
rubert_tiny_turbo,0.14,0.86,0.0,0.6871
rubert_tiny_turbo,0.16,0.0,0.84,0.8994
rubert_tiny_turbo,0.16,0.02,0.82,0.8962
rubert_tiny_turbo,0.16,0.04,0.7999999999999999,0.8916000000000002
rubert_tiny_turbo,0.16,0.06,0.78,0.8886000000000001
rubert_tiny_turbo,0.16,0.08,0.76,0.8865
rubert_tiny_turbo,0.16,0.1,0.74,0.8816
rubert_tiny_turbo,0.16,0.12,0.72,0.8769000000000001
rubert_tiny_turbo,0.16,0.14,0.7,0.8727
rubert_tiny_turbo,0.16,0.16,0.6799999999999999,0.8691
rubert_tiny_turbo,0.16,0.18,0.6599999999999999,0.8638000000000001
rubert_tiny_turbo,0.16,0.2,0.6399999999999999,0.8589000000000001
rubert_tiny_turbo,0.16,0.22,0.62,0.854
rubert_tiny_turbo,0.16,0.24,0.6,0.8489000000000001
rubert_tiny_turbo,0.16,0.26,0.58,0.844
rubert_tiny_turbo,0.16,0.28,0.5599999999999999,0.8387
rubert_tiny_turbo,0.16,0.3,0.54,0.8324000000000001
rubert_tiny_turbo,0.16,0.32,0.52,0.8265000000000001
rubert_tiny_turbo,0.16,0.34,0.49999999999999994,0.8213
rubert_tiny_turbo,0.16,0.36,0.48,0.8158
rubert_tiny_turbo,0.16,0.38,0.45999999999999996,0.8107000000000001
rubert_tiny_turbo,0.16,0.4,0.43999999999999995,0.8054000000000001
rubert_tiny_turbo,0.16,0.42,0.42,0.7998000000000001
rubert_tiny_turbo,0.16,0.44,0.39999999999999997,0.793
rubert_tiny_turbo,0.16,0.46,0.37999999999999995,0.788
rubert_tiny_turbo,0.16,0.48,0.36,0.7832
rubert_tiny_turbo,0.16,0.5,0.33999999999999997,0.7781
rubert_tiny_turbo,0.16,0.52,0.31999999999999995,0.7726000000000001
rubert_tiny_turbo,0.16,0.54,0.29999999999999993,0.7673000000000001
rubert_tiny_turbo,0.16,0.56,0.2799999999999999,0.7621
rubert_tiny_turbo,0.16,0.58,0.26,0.7575
rubert_tiny_turbo,0.16,0.6,0.24,0.7525
rubert_tiny_turbo,0.16,0.62,0.21999999999999997,0.7469000000000001
rubert_tiny_turbo,0.16,0.64,0.19999999999999996,0.7421000000000001
rubert_tiny_turbo,0.16,0.66,0.17999999999999994,0.7365999999999999
rubert_tiny_turbo,0.16,0.68,0.15999999999999992,0.7324
rubert_tiny_turbo,0.16,0.7000000000000001,0.1399999999999999,0.7257
rubert_tiny_turbo,0.16,0.72,0.12,0.7212999999999999
rubert_tiny_turbo,0.16,0.74,0.09999999999999998,0.7156
